-1.066210e+000 9.866000e-003 -2.818550e-001 -5.079820e-001 -1.077060e-001 -2.425250e-001 9.939700e-002 5.242000e-003 -4.204000e-002 -5.510800e-002 -3.738800e-002 -7.538100e-002 2.122000e-002 5.238800e-002 1.260660e-001 1.832320e-001 3.686000e-002 2.656500e-002 -7.288500e-002 -1.717490e-001 -1.209500e-001 -6.892800e-002 1.070650e-001 -1.093488e+000 -1.641690e-001 -1.830200e-002 -4.389430e-001 -2.558000e-003 -4.804600e-002 -7.477100e-002 6.254800e-002 -5.096100e-002 -8.653000e-002 -2.408100e-002 -1.079950e-001 8.938000e-003 8.382000e-002 1.689470e-001 1.907580e-001 1.015020e-001 1.706200e-002 -1.493210e-001 -2.131340e-001 -1.407880e-001 -5.517500e-002 1.584120e-001 -1.049008e+000 -3.236120e-001 3.284000e-002 -3.928560e-001 -1.145180e-001 2.202300e-002 -5.276700e-002 -7.500700e-002 3.391800e-002 -9.679800e-002 -8.345100e-002 -2.786600e-002 6.616900e-002 9.370200e-002 1.357450e-001 1.623930e-001 9.705100e-002 -9.908700e-002 -1.373980e-001 -2.774940e-001 -8.005500e-002 5.168000e-002 1.580750e-001 
-1.049008e+000 -3.236120e-001 3.284000e-002 -3.928560e-001 -1.145180e-001 2.202300e-002 -5.276700e-002 -7.500700e-002 3.391800e-002 -9.679800e-002 -8.345100e-002 -2.786600e-002 6.616900e-002 9.370200e-002 1.357450e-001 1.623930e-001 9.705100e-002 -9.908700e-002 -1.373980e-001 -2.774940e-001 -8.005500e-002 5.168000e-002 1.580750e-001 -9.235090e-001 -3.881450e-001 8.845600e-002 -2.919090e-001 -8.459400e-002 1.355500e-002 1.729800e-002 -9.777300e-002 -2.892000e-003 2.295600e-002 -6.000200e-002 -5.339100e-002 6.808500e-002 7.230300e-002 1.813430e-001 1.139820e-001 1.417090e-001 -1.792250e-001 -2.342150e-001 -1.785590e-001 -3.480800e-002 1.319700e-001 1.607480e-001 -8.783790e-001 -5.423990e-001 -5.164000e-003 -2.625260e-001 -8.703800e-002 -5.899000e-003 -2.917200e-002 -9.308500e-002 -1.572210e-001 3.355300e-002 1.291500e-002 -5.556000e-002 9.016300e-002 1.072390e-001 2.059820e-001 1.436520e-001 3.695500e-002 -1.610750e-001 -2.520380e-001 -1.454790e-001 1.864000e-003 1.084340e-001 1.245710e-001 
-8.783790e-001 -5.423990e-001 -5.164000e-003 -2.625260e-001 -8.703800e-002 -5.899000e-003 -2.917200e-002 -9.308500e-002 -1.572210e-001 3.355300e-002 1.291500e-002 -5.556000e-002 9.016300e-002 1.072390e-001 2.059820e-001 1.436520e-001 3.695500e-002 -1.610750e-001 -2.520380e-001 -1.454790e-001 1.864000e-003 1.084340e-001 1.245710e-001 -9.004380e-001 -5.038140e-001 -6.202000e-003 -2.849510e-001 -1.600600e-002 -1.094600e-002 -1.077210e-001 -6.550500e-002 -4.005900e-002 4.816500e-002 5.387400e-002 2.853000e-003 9.688200e-002 7.598800e-002 1.792820e-001 1.388590e-001 4.324300e-002 -1.524600e-001 -3.088110e-001 -1.413630e-001 3.003100e-002 1.161190e-001 6.260700e-002 -8.778010e-001 -6.143380e-001 -5.324000e-003 -2.777920e-001 6.613000e-002 -6.327000e-002 -8.276700e-002 -1.108880e-001 -3.060900e-002 8.925700e-002 1.099600e-002 1.549000e-003 1.224920e-001 8.444500e-002 1.032950e-001 5.377200e-002 -2.094500e-002 -2.211250e-001 -1.782820e-001 1.136300e-002 4.437600e-002 7.571600e-002 4.052800e-002 
-8.778010e-001 -6.143380e-001 -5.324000e-003 -2.777920e-001 6.613000e-002 -6.327000e-002 -8.276700e-002 -1.108880e-001 -3.060900e-002 8.925700e-002 1.099600e-002 1.549000e-003 1.224920e-001 8.444500e-002 1.032950e-001 5.377200e-002 -2.094500e-002 -2.211250e-001 -1.782820e-001 1.136300e-002 4.437600e-002 7.571600e-002 4.052800e-002 -8.494340e-001 -4.696840e-001 8.282000e-003 -2.409040e-001 7.601200e-002 -9.658000e-002 -9.528300e-002 -1.084940e-001 -5.301500e-002 1.206690e-001 -1.380100e-002 1.200270e-001 1.489700e-001 1.544940e-001 3.285500e-002 -6.801100e-002 -1.679990e-001 -2.768190e-001 -4.821300e-002 1.334800e-001 9.403600e-002 -8.970000e-004 -3.690800e-002 -9.770630e-001 -3.247110e-001 -9.200800e-002 -4.533570e-001 1.789000e-003 -1.063810e-001 -8.407900e-002 -1.261220e-001 1.238600e-002 6.795600e-002 7.977800e-002 2.386290e-001 1.308790e-001 1.774100e-002 -3.206300e-002 -2.594420e-001 -2.056850e-001 -1.006750e-001 1.225620e-001 7.138400e-002 7.017000e-003 -4.866000e-002 1.269160e-001 
-9.770630e-001 -3.247110e-001 -9.200800e-002 -4.533570e-001 1.789000e-003 -1.063810e-001 -8.407900e-002 -1.261220e-001 1.238600e-002 6.795600e-002 7.977800e-002 2.386290e-001 1.308790e-001 1.774100e-002 -3.206300e-002 -2.594420e-001 -2.056850e-001 -1.006750e-001 1.225620e-001 7.138400e-002 7.017000e-003 -4.866000e-002 1.269160e-001 -8.007880e-001 -2.593870e-001 -2.888700e-002 -4.344750e-001 -1.338000e-003 -1.265300e-002 2.832000e-002 -1.393260e-001 5.004000e-002 6.309200e-002 6.902000e-002 1.973020e-001 6.277900e-002 1.799600e-002 -1.952140e-001 -2.247200e-001 -7.716600e-002 6.443900e-002 1.738730e-001 3.228600e-002 2.959600e-002 3.570800e-002 1.228880e-001 -5.336820e-001 -4.807350e-001 -2.932280e-001 -3.863180e-001 -2.004460e-001 -1.034750e-001 7.194900e-002 -1.148150e-001 -2.251000e-003 9.746000e-002 8.295300e-002 1.439600e-001 1.175030e-001 1.283550e-001 -9.055900e-002 -1.642380e-001 -1.739090e-001 -7.212700e-002 4.521800e-002 1.433850e-001 4.163300e-002 -7.678200e-002 7.595000e-002 
-5.336820e-001 -4.807350e-001 -2.932280e-001 -3.863180e-001 -2.004460e-001 -1.034750e-001 7.194900e-002 -1.148150e-001 -2.251000e-003 9.746000e-002 8.295300e-002 1.439600e-001 1.175030e-001 1.283550e-001 -9.055900e-002 -1.642380e-001 -1.739090e-001 -7.212700e-002 4.521800e-002 1.433850e-001 4.163300e-002 -7.678200e-002 7.595000e-002 -1.361520e-001 -4.045610e-001 -5.146390e-001 -2.783160e-001 -4.763100e-002 -1.048280e-001 -1.178560e-001 -1.088120e-001 -3.038200e-002 6.341000e-003 1.218200e-002 5.810000e-002 6.740300e-002 1.492240e-001 1.819380e-001 8.868800e-002 -1.069710e-001 -2.183900e-001 -1.618440e-001 -1.062660e-001 2.336500e-002 9.343000e-003 1.787200e-002 -3.675500e-001 -4.568390e-001 -4.410290e-001 -1.899520e-001 -5.289300e-002 -7.576700e-002 -2.521000e-002 -8.414400e-002 8.830000e-004 -5.098300e-002 -4.172100e-002 -9.372100e-002 -2.304200e-002 1.174430e-001 1.836410e-001 2.199500e-001 1.293570e-001 9.895600e-002 -7.309100e-002 -1.645540e-001 -2.105430e-001 -1.590840e-001 2.440500e-002 
-3.675500e-001 -4.568390e-001 -4.410290e-001 -1.899520e-001 -5.289300e-002 -7.576700e-002 -2.521000e-002 -8.414400e-002 8.830000e-004 -5.098300e-002 -4.172100e-002 -9.372100e-002 -2.304200e-002 1.174430e-001 1.836410e-001 2.199500e-001 1.293570e-001 9.895600e-002 -7.309100e-002 -1.645540e-001 -2.105430e-001 -1.590840e-001 2.440500e-002 -3.639080e-001 -3.952760e-001 -3.432290e-001 -7.208900e-002 8.111900e-002 -8.327700e-002 -7.073000e-003 1.792200e-002 7.907900e-002 -9.725100e-002 -1.190680e-001 4.254000e-003 -3.295900e-002 3.477500e-002 4.824000e-003 1.566220e-001 1.425920e-001 1.310680e-001 3.467100e-002 -9.366800e-002 -2.037880e-001 -2.383980e-001 -8.597000e-003 -8.014470e-001 -6.221850e-001 -3.852160e-001 -1.021380e-001 -7.574600e-002 -1.535310e-001 8.493000e-003 -5.665700e-002 -1.553650e-001 -1.680220e-001 6.823900e-002 2.802100e-002 -5.709300e-002 9.916000e-003 6.487800e-002 2.078380e-001 1.552820e-001 1.548370e-001 -2.099900e-002 -1.495790e-001 -2.589720e-001 -1.874490e-001 2.181100e-002 
-8.014470e-001 -6.221850e-001 -3.852160e-001 -1.021380e-001 -7.574600e-002 -1.535310e-001 8.493000e-003 -5.665700e-002 -1.553650e-001 -1.680220e-001 6.823900e-002 2.802100e-002 -5.709300e-002 9.916000e-003 6.487800e-002 2.078380e-001 1.552820e-001 1.548370e-001 -2.099900e-002 -1.495790e-001 -2.589720e-001 -1.874490e-001 2.181100e-002 -6.020910e-001 -3.841780e-001 -1.648680e-001 1.998600e-002 -4.907100e-002 -6.239600e-002 9.646400e-002 -1.276420e-001 -1.176390e-001 -4.372600e-002 1.064650e-001 -3.239700e-002 -3.375600e-002 9.109600e-002 3.294600e-002 6.543700e-002 1.166070e-001 1.047490e-001 -4.583300e-002 -1.806470e-001 -1.923580e-001 -8.248400e-002 3.499000e-002 -6.533110e-001 -3.395330e-001 -1.935040e-001 -4.334000e-002 -7.829400e-002 7.333400e-002 5.688400e-002 -1.806970e-001 -4.736500e-002 -7.175000e-003 -1.471400e-002 -3.284700e-002 7.576900e-002 2.516100e-002 7.181500e-002 1.248340e-001 1.246370e-001 7.528100e-002 -3.703100e-002 -1.259090e-001 -2.438430e-001 -1.080460e-001 6.459300e-002 
-6.533110e-001 -3.395330e-001 -1.935040e-001 -4.334000e-002 -7.829400e-002 7.333400e-002 5.688400e-002 -1.806970e-001 -4.736500e-002 -7.175000e-003 -1.471400e-002 -3.284700e-002 7.576900e-002 2.516100e-002 7.181500e-002 1.248340e-001 1.246370e-001 7.528100e-002 -3.703100e-002 -1.259090e-001 -2.438430e-001 -1.080460e-001 6.459300e-002 -8.628880e-001 -4.296470e-001 -2.648510e-001 -2.521450e-001 -7.513300e-002 1.049430e-001 -4.717300e-002 -1.900290e-001 -6.127600e-002 -1.196360e-001 -7.162600e-002 6.218200e-002 4.187600e-002 2.928600e-002 1.567700e-001 1.303100e-001 1.475130e-001 6.586100e-002 -6.652900e-002 -2.138280e-001 -2.043090e-001 -1.532920e-001 7.300300e-002 -8.406300e-001 -3.451360e-001 -2.745350e-001 -4.245470e-001 -1.142720e-001 6.376300e-002 -1.600000e-001 -3.476700e-002 -6.218900e-002 -1.501740e-001 -4.902700e-002 1.307400e-002 -1.168000e-003 5.851000e-002 1.982280e-001 1.301040e-001 2.546120e-001 9.143700e-002 -8.307100e-002 -2.146430e-001 -2.076210e-001 -1.410530e-001 8.391200e-002 
-8.406300e-001 -3.451360e-001 -2.745350e-001 -4.245470e-001 -1.142720e-001 6.376300e-002 -1.600000e-001 -3.476700e-002 -6.218900e-002 -1.501740e-001 -4.902700e-002 1.307400e-002 -1.168000e-003 5.851000e-002 1.982280e-001 1.301040e-001 2.546120e-001 9.143700e-002 -8.307100e-002 -2.146430e-001 -2.076210e-001 -1.410530e-001 8.391200e-002 -6.657390e-001 -2.366430e-001 -2.666590e-001 -5.160240e-001 -2.817040e-001 1.864900e-002 -1.371660e-001 -3.979400e-002 4.760500e-002 -1.425020e-001 3.988300e-002 1.159800e-002 9.116800e-002 1.111940e-001 2.292210e-001 9.724700e-002 1.824350e-001 -4.886800e-002 -2.071540e-001 -1.987070e-001 -1.490710e-001 -4.579900e-002 1.398650e-001 -6.638160e-001 -2.494050e-001 -2.691720e-001 -5.492440e-001 -2.797580e-001 -1.365000e-002 -1.337290e-001 -7.899800e-002 6.208300e-002 -7.718500e-002 1.768800e-002 9.859300e-002 1.126270e-001 1.656830e-001 2.104800e-001 8.443000e-003 3.232000e-003 -1.756540e-001 -2.343780e-001 -1.169080e-001 7.333000e-003 2.518600e-002 1.575400e-002 
